"Restaurant";"Review_Date";"User_Name";"User_Reviews";"User_Restaurant_Reviews";"User_Helpful_Votes"
"Hard Rock Cafe";"12/2/2014";"weltentde...";18;7;3
"Hard Rock Cafe";"11/28/2014";"wypustecz...";10;6;4
"Hard Rock Cafe";"11/22/2014";"Marek D";91;55;28
"Hard Rock Cafe";"11/17/2014";"elinnygar...";7;3;1
"Hard Rock Cafe";"11/12/2014";"pmalina6";23;17;9
"Hard Rock Cafe";"10/30/2014";"Anna G";16;10;7
"Hard Rock Cafe";"10/30/2014";"annkri";41;20;9
"Hard Rock Cafe";"10/23/2014";"Andrzej";3;0;2
"Hard Rock Cafe";"10/23/2014";"Nicole J";11;7;1
"Hard Rock Cafe";"10/21/2014";"unnimarle...";59;33;16
"Hard Rock Cafe";"10/20/2014";"MN1991";14;9;8
"Hard Rock Cafe";"10/16/2014";"Filorga C";1;0;0
"Hard Rock Cafe";"10/14/2014";"Eliot F";2;0;0
"Hard Rock Cafe";"9/30/2014";"natalia_k...";3;3;1
"Hard Rock Cafe";"9/25/2014";"martuulek...";6;0;6
"Hard Rock Cafe";"9/25/2014";"Elwirab";4;0;1
"Hard Rock Cafe";"9/23/2014";"sobol_77";3;3;0
"Hard Rock Cafe";"9/11/2014";"Ilyha007";48;8;21
"Hard Rock Cafe";"9/10/2014";"runner-oh...";828;365;379
"Hard Rock Cafe";"9/7/2014";"Tomas K";20;17;4
"Hard Rock Cafe";"9/3/2014";"gabrielct...";720;381;700
"Hard Rock Cafe";"9/1/2014";"hey_dafna";3;0;2
"Hard Rock Cafe";"8/21/2014";"Marta_Kat...";47;35;10
"Hard Rock Cafe";"7/31/2014";"Stehell";53;29;7
"Hard Rock Cafe";"7/22/2014";"Stahlsa";82;46;17
"Bellevue Restaurant";"11/5/2015";"Sherham";24;7;18
"Bellevue Restaurant";"10/29/2015";"william t";133;95;16
"Bellevue Restaurant";"9/19/2015";"Michal G";123;52;24
"Bellevue Restaurant";"8/28/2015";"SiriWT";26;7;13
"Bellevue Restaurant";"8/3/2015";"Harriet S";3;0;0
"Bellevue Restaurant";"7/30/2015";"mkhki";21;12;5
"Bellevue Restaurant";"7/27/2015";"Terryball";37;9;14
"Bellevue Restaurant";"7/21/2015";"Ronny S";4;3;1
"Bellevue Restaurant";"6/20/2015";"Jrn H";1;0;1
"Bellevue Restaurant";"6/20/2015";"Atle S";1;0;0
"Bellevue Restaurant";"6/14/2015";"Tom R";42;38;8
"Bellevue Restaurant";"5/30/2015";"RIYANE M";3;3;0
"Bellevue Restaurant";"5/26/2015";"George O";62;40;30
"Bellevue Restaurant";"5/4/2015";"Jerry V";1;0;0
"Bellevue Restaurant";"3/17/2015";"Anette H";13;6;3
"Bellevue Restaurant";"3/13/2015";"Vegard N";51;26;19
"Bellevue Restaurant";"3/5/2015";"Arya O";26;9;19
"Bellevue Restaurant";"2/26/2015";"Leon043";141;70;247
"Bellevue Restaurant";"2/15/2015";"ajs202";40;22;14
"Bellevue Restaurant";"2/10/2015";"Vibeke F";5;5;2
"Bellevue Restaurant";"1/24/2015";"Agusia Z";1;0;3
"Bellevue Restaurant";"1/20/2015";"Barbara B";1;0;3
"Bellevue Restaurant";"1/20/2015";"Marcin P";1;0;2
"Bellevue Restaurant";"1/20/2015";"mm_bed";1;0;3
"Bellevue Restaurant";"1/20/2015";"Katarzyna K";3;3;2
"Bellevue Restaurant";"1/12/2015";"Anders G";2;0;3
"Bellevue Restaurant";"12/6/2014";"Katinka_12";27;23;13
"Bellevue Restaurant";"10/22/2014";"Joivha";32;18;16
"Bellevue Restaurant";"10/12/2014";"Ville16";2;0;1
"Bellevue Restaurant";"9/23/2014";"irenehi";2;0;3
"Bellevue Restaurant";"9/5/2014";"Juha L";1;0;6
"Bellevue Restaurant";"8/25/2014";"MM_Oulu";22;12;17
"Bellevue Restaurant";"10/22/2015";"Jorunn R";46;21;4
"Bellevue Restaurant";"10/7/2015";"Berit641";7;0;0
"Bellevue Restaurant";"9/28/2015";"Birgitte...";5;0;2
"Bellevue Restaurant";"8/31/2015";"podroznic...";38;12;8
"Bellevue Restaurant";"8/30/2015";"Antonio F";146;130;36
"Bellevue Restaurant";"8/19/2015";"Ingjald20...";38;7;7
"Bellevue Restaurant";"8/7/2015";"olen61";30;14;6
"Bellevue Restaurant";"8/6/2015";"Geffi H";2;0;0
"Bellevue Restaurant";"8/2/2015";"Tonje T";3;0;0
"Bellevue Restaurant";"8/2/2015";"IngegerdL";89;45;18
"Bellevue Restaurant";"7/27/2015";"Simen S";1;0;0
"Bellevue Restaurant";"7/21/2015";"omskogen";6;0;2
"Bellevue Restaurant";"7/13/2015";"Geir K";1;0;1
"Bellevue Restaurant";"7/10/2015";"Oeygarden";1;0;1
"Bellevue Restaurant";"6/21/2015";"19Jones75";3;0;1
"Bellevue Restaurant";"4/21/2015";"Wojciech...";302;177;160
"Bellevue Restaurant";"4/14/2015";"Andrzej S";1;0;0
"Bellevue Restaurant";"3/28/2015";"Skuffet_1...";19;4;7
"Bellevue Restaurant";"3/4/2015";"KristianS...";1;0;1
"Bellevue Restaurant";"3/3/2015";"XO23";7;3;7
"Bellevue Restaurant";"2/4/2015";"Graszek20...";3;3;8
"Bellevue Restaurant";"2/4/2015";"Julianna...";1;0;1
"Bellevue Restaurant";"2/3/2015";"Svein I";1;0;2
"Bellevue Restaurant";"1/31/2015";"Lotta J";1;0;4
"Bellevue Restaurant";"1/24/2015";"Groch G";1;0;4
"Bellevue Restaurant";"1/22/2015";"Micha K";1;0;2
"Bellevue Restaurant";"1/22/2015";"Robemac";2;0;2
"Bellevue Restaurant";"1/21/2015";"Pooki16";1;0;3
"Bellevue Restaurant";"1/20/2015";"Kamila W";1;0;3
"Bellevue Restaurant";"1/15/2015";"Inglev";5;4;7
"Bellevue Restaurant";"1/10/2015";"Siri V";13;10;5
"Bellevue Restaurant";"1/1/2015";"Iren P";3;0;4
"Bellevue Restaurant";"12/7/2014";"BLLID";1;0;2
"Bellevue Restaurant";"12/5/2014";"Kristine...";1;0;3
"Bellevue Restaurant";"12/2/2014";"reidun167";12;6;5
"Bellevue Restaurant";"8/29/2014";"Graszek20...";3;3;8
"Bellevue Restaurant";"8/7/2014";"olen61";30;14;6
"PobiteGary";"9/2/2015";"artsta";17;9;9
"PobiteGary";"7/31/2015";"igitravel";119;18;70
"PobiteGary";"7/27/2015";"Stein S";11;9;2
"PobiteGary";"7/14/2015";"Agata K";5;4;0
"PobiteGary";"7/5/2015";"raddddd";5;4;2
"PobiteGary";"6/16/2015";"Agata O";3;3;1
"PobiteGary";"6/14/2015";"Jesse T";3;3;1
"PobiteGary";"6/6/2015";"Ayoub N";7;4;1
"PobiteGary";"5/7/2015";"annaaW6333ID";54;27;15
"PobiteGary";"5/4/2015";"EdmSos";2;0;0
"PobiteGary";"3/1/2015";"AAS619";128;40;129
"PobiteGary";"2/18/2015";"MC_657";110;59;46
"PobiteGary";"2/10/2015";"stanmanpl";35;17;15
"PobiteGary";"2/9/2015";"Dominik M";11;7;5
"PobiteGary";"1/18/2015";"kasi29";15;9;2
"PobiteGary";"1/8/2015";"Kingoftheslums";101;53;96
"PobiteGary";"12/27/2014";"Sjungsled";1;0;0
"PobiteGary";"11/11/2014";"fhjelle";15;15;7
"PobiteGary";"10/21/2014";"Marta J";1;0;1
"PobiteGary";"10/18/2014";"bahor";2;0;1
"PobiteGary";"11/16/2015";"Artsartur";48;28;14
"PobiteGary";"11/15/2015";"Bartosz K";6;5;1
"PobiteGary";"11/12/2015";"Piotr79";65;28;32
"PobiteGary";"11/12/2015";"anushkaka...";7;6;0
"PobiteGary";"11/12/2015";"Izabela M";2;0;0
"PobiteGary";"11/5/2015";"mgr6";18;12;2
"PobiteGary";"10/29/2015";"Maciej T";2;0;0
"PobiteGary";"10/29/2015";"Wioletta...";2;0;0
"PobiteGary";"10/29/2015";"BaumiMB";1;0;0
"PobiteGary";"10/22/2015";"baranek12...";18;15;2
"PobiteGary";"10/22/2015";"Piotr B";3;0;1
"PobiteGary";"10/22/2015";"WojtiGdyn...";18;15;3
"PobiteGary";"10/10/2015";"Chase_Rab...";16;8;11
"PobiteGary";"10/6/2015";"Liliana20...";5;0;0
"PobiteGary";"10/6/2015";"Adrian K";37;23;13
"PobiteGary";"9/28/2015";"MK2B";105;105;40
"PobiteGary";"9/25/2015";"Izabela S";5;4;0
"PobiteGary";"9/16/2015";"kasia n";1;0;1
"PobiteGary";"9/13/2015";"Dariusz J";3;3;1
"PobiteGary";"9/11/2015";"SanhausAp...";14;8;21
"PobiteGary";"9/5/2015";"Ania B";29;22;8
"PobiteGary";"9/4/2015";"Magiena";4;3;0
"PobiteGary";"9/2/2015";"EmiiMihau";79;50;9
"PobiteGary";"9/2/2015";"Damian199...";9;8;3
"PobiteGary";"9/1/2015";"Ola K";3;0;0
"PobiteGary";"8/26/2015";"Jagoda B";2;0;0
"PobiteGary";"8/24/2015";"Marta F";2;0;0
"PobiteGary";"8/24/2015";"Przemek P";2;0;1
"PobiteGary";"8/23/2015";"bluecoqui...";7;6;2
"PobiteGary";"8/22/2015";"Wr_An";16;11;8
"PobiteGary";"8/22/2015";"Emilia F";2;0;0
"PobiteGary";"8/17/2015";"Sanna L";8;8;0
"PobiteGary";"8/14/2015";"Marta F";14;12;4
"PobiteGary";"8/12/2015";"dannygd";15;14;0
"PobiteGary";"8/10/2015";"Kamil K";2;0;1
"PobiteGary";"8/9/2015";"Anna N";4;4;3
"PobiteGary";"8/9/2015";"Przemek G";93;50;48
"PobiteGary";"8/9/2015";"Andrzej C";3;3;2
"PobiteGary";"8/8/2015";"Marek M";8;7;0
"PobiteGary";"8/5/2015";"Piotr79";65;28;32
"PobiteGary";"7/30/2015";"camelot72";4;4;1
"PobiteGary";"7/27/2015";"ronne2014";50;19;5
"PobiteGary";"7/27/2015";"Krystian...";2;0;0
"PobiteGary";"7/16/2015";"Mia S";1;0;0
"PobiteGary";"7/15/2015";"Caroline...";9;7;0
"PobiteGary";"7/6/2015";"Artsartur";48;28;14
"PobiteGary";"7/6/2015";"80Mike80";8;4;6
"PobiteGary";"6/24/2015";"katarzyna...";14;10;10
"PobiteGary";"6/20/2015";"Kaya Z";10;8;2
"PobiteGary";"6/11/2015";"Huubii";36;30;13
"PobiteGary";"6/10/2015";"Tonia U";6;4;0
"PobiteGary";"5/28/2015";"Anna P";8;0;8
"PobiteGary";"4/28/2015";"Rafal Z";1;0;2
"PobiteGary";"4/22/2015";"andmaro a";31;29;24
"PobiteGary";"3/25/2015";"Artur G";8;3;3
"PobiteGary";"3/16/2015";"Maria P";5;5;1
"PobiteGary";"3/15/2015";"Maja M";1;0;0
"PobiteGary";"3/3/2015";"Lagunama";13;3;3
"PobiteGary";"2/13/2015";"Asia R";1;0;0
"PobiteGary";"2/11/2015";"Marta B";4;4;2
"PobiteGary";"1/30/2015";"Zofia D";12;9;2
"PobiteGary";"1/21/2015";"Basia S";4;3;4
"PobiteGary";"1/20/2015";"Mbator";31;22;46
"PobiteGary";"1/10/2015";"hristo99";180;62;128
"PobiteGary";"1/8/2015";"Damian S";3;3;6
"PobiteGary";"1/3/2015";"Anna K";39;31;17
"PobiteGary";"12/31/2014";"Damian D";4;0;1
"PobiteGary";"11/24/2014";"luki501";11;11;1
"PobiteGary";"11/13/2014";"Asia K";1;0;0
"PobiteGary";"10/21/2014";"nnnnn426";1;0;0
"PobiteGary";"10/21/2014";"Dorota T";1;0;2
"PobiteGary";"10/21/2014";"Wojtek G";3;0;2
"Oliwa Do Ognia";"9/1/2015";"TBigB01";12;10;1
"Oliwa Do Ognia";"7/26/2015";"Micha B";1;0;0
"Oliwa Do Ognia";"7/23/2015";"PioRef";1;0;0
"Oliwa Do Ognia";"3/11/2015";"MC_657";110;59;46
"Oliwa Do Ognia";"11/12/2015";"Robert B";2;0;0
"Oliwa Do Ognia";"11/5/2015";"Tomasz J";14;8;14
"Oliwa Do Ognia";"10/14/2015";"Ania_Gral...";20;7;4
"Oliwa Do Ognia";"10/11/2015";"Heidi A";1;0;0
"Oliwa Do Ognia";"10/5/2015";"J D";70;36;14
"Oliwa Do Ognia";"9/30/2015";"bledi85";2;0;0
"Oliwa Do Ognia";"9/29/2015";"Szyszynka...";29;27;3
"Oliwa Do Ognia";"9/24/2015";"domih1";13;7;4
"Oliwa Do Ognia";"9/24/2015";"Monika D";5;5;2
"Oliwa Do Ognia";"9/21/2015";"Karolina...";56;30;12
"Oliwa Do Ognia";"9/19/2015";"Dariusz M";3;3;2
"Oliwa Do Ognia";"9/13/2015";"Wioleta Z";2;0;0
"Oliwa Do Ognia";"8/31/2015";"Ilona";43;20;11
"Oliwa Do Ognia";"8/23/2015";"Grzegorz...";4;4;7
"Oliwa Do Ognia";"8/18/2015";"Piotrek W";7;7;1
"Oliwa Do Ognia";"8/15/2015";"Sylwia P";45;24;12
"Oliwa Do Ognia";"8/15/2015";"Damian S";8;5;2
"Oliwa Do Ognia";"8/13/2015";"outofspac...";27;13;3
"Oliwa Do Ognia";"8/13/2015";"olawr";33;22;4
"Oliwa Do Ognia";"8/10/2015";"Kar_Nowak";20;11;3
"Oliwa Do Ognia";"7/15/2015";"Jadzia N";33;22;24
"Oliwa Do Ognia";"7/5/2015";"milcia81";63;23;15
"Oliwa Do Ognia";"5/10/2015";"Edyta S";96;70;18
"Oliwa Do Ognia";"5/10/2015";"Tomasz B";1;0;0
"Oliwa Do Ognia";"5/4/2015";"Justyna P";13;10;10
"Oliwa Do Ognia";"3/26/2015";"uliczka";10;8;4
"Kubicki";"11/12/2015";"Tim_12433";71;24;9
"Kubicki";"11/12/2015";"Patricia A";62;23;26
"Kubicki";"11/5/2015";"Andy C";1;0;2
"Kubicki";"10/29/2015";"Andrzej S";3;3;4
"Kubicki";"10/22/2015";"tony w";56;33;28
"Kubicki";"10/9/2015";"Piotr S";1;0;0
"Kubicki";"10/5/2015";"Marcel V";1;0;0
"Kubicki";"10/2/2015";"Elisa R";11;10;4
"Kubicki";"9/26/2015";"cd14u";17;6;44
"Kubicki";"9/25/2015";"Ollstar";5;4;3
"Kubicki";"9/23/2015";"Jorgen H";2;0;0
"Kubicki";"9/21/2015";"Jan S";4;3;1
"Kubicki";"9/15/2015";"Acquiescent";33;6;46
"Kubicki";"9/15/2015";"Mikko T";18;16;4
"Kubicki";"9/10/2015";"Eva F";1;0;1
"Kubicki";"9/1/2015";"Richard C";2;0;0
"Kubicki";"8/24/2015";"Niall C";15;10;16
"Kubicki";"8/20/2015";"foodlover1108";44;41;43
"Kubicki";"8/17/2015";"Niklas K";1;0;0
"Kubicki";"8/16/2015";"lalapl";14;13;2
"Kubicki";"8/15/2015";"Dave L";7;4;3
"Kubicki";"8/11/2015";"Daniel K";36;20;64
"Kubicki";"8/9/2015";"HannaGolinska";4;4;0
"Kubicki";"8/4/2015";"adamchap";71;48;26
"Kubicki";"8/4/2015";"heathermalloch";2;0;2
"Kubicki";"8/2/2015";"Lene H";20;16;2
"Kubicki";"7/30/2015";"Jouni L";104;41;51
"Kubicki";"7/27/2015";"SofiaGarcia";25;18;3
"Kubicki";"7/19/2015";"Kristiangrill";7;6;4
"Kubicki";"7/14/2015";"Bill60763";46;24;28
"Kubicki";"7/13/2015";"imadmasannat";6;4;7
"Kubicki";"7/11/2015";"Juliaaurora";24;9;26
"Kubicki";"7/9/2015";"Anna A";107;51;51
"Kubicki";"7/8/2015";"Jesper W";5;3;0
"Kubicki";"7/7/2015";"Ewa W";10;8;5
"Kubicki";"7/6/2015";"FirstCritic";6;3;4
"Kubicki";"7/2/2015";"LediManchester";5;3;2
"Kubicki";"7/2/2015";"Katrine A";8;8;1
"Kubicki";"6/30/2015";"Helen S";2;0;1
"Kubicki";"6/27/2015";"ParadiseDonair";7;7;9
"Kubicki";"6/25/2015";"TomekJD";37;23;6
"Kubicki";"6/24/2015";"misterig";230;116;202
"Kubicki";"6/24/2015";"Jasio";62;36;29
"Kubicki";"6/23/2015";"HandyAndyLondon_UK";442;315;155
"Kubicki";"6/15/2015";"Decid";19;9;10
"Kubicki";"6/14/2015";"Tom R";42;38;8
"Kubicki";"6/8/2015";"Erikamolos";1;0;0
"Kubicki";"6/6/2015";"SESNoVA";133;74;51
"Kubicki";"6/6/2015";"nmitsides1";91;62;54
"Kubicki";"6/5/2015";"Lee M";32;13;9
"Kubicki";"6/1/2015";"Jakub Z";7;5;3
"Kubicki";"5/29/2015";"A N";117;69;65
"Kubicki";"5/26/2015";"KincsZoltan";179;46;196
"Kubicki";"5/26/2015";"mariusvh";23;9;14
"Kubicki";"5/26/2015";"Salla O";7;4;4
"Kubicki";"5/23/2015";"Jim H";3;3;0
"Kubicki";"5/22/2015";"StellaMoss";6;4;0
"Kubicki";"5/21/2015";"Amy S";24;12;9
"Kubicki";"5/18/2015";"HPGB";69;54;24
"Kubicki";"5/12/2015";"Christian S";3;3;1
"Kubicki";"5/12/2015";"MP-Norway";31;6;16
"Kubicki";"5/8/2015";"Angelica H";4;0;0
"Kubicki";"5/4/2015";"dorota m";7;3;8
"Kubicki";"4/26/2015";"sazmeister88";91;57;68
"Kubicki";"4/19/2015";"Jacovski1987";12;11;7
"Kubicki";"4/18/2015";"Elivth";16;4;16
"Kubicki";"4/6/2015";"Katukas10";5;5;5
"Kubicki";"4/5/2015";"Timppa321";20;9;7
"Kubicki";"4/5/2015";"larsvedoy";33;4;26
"Kubicki";"4/1/2015";"svharkes";325;153;195
"Kubicki";"4/1/2015";"RenataSguotti";21;12;6
"Kubicki";"4/1/2015";"Kai D";36;26;29
"Kubicki";"3/31/2015";"Micha M";4;4;2
"Kubicki";"3/25/2015";"TheChief";58;22;39
"Kubicki";"3/25/2015";"Grolhy";23;8;20
"Kubicki";"3/22/2015";"Magdalena B";28;16;4
"Kubicki";"3/21/2015";"Agnieszka G";1;0;1
"Kubicki";"3/19/2015";"Lazco";4;3;4
"Kubicki";"3/17/2015";"M-Sz-G";3;0;0
"Kubicki";"3/14/2015";"gavin c";4;4;1
"Kubicki";"3/13/2015";"Vegard N";51;26;19
"Kubicki";"3/12/2015";"Iain N";10;3;4
"Kubicki";"3/9/2015";"WillBill55";166;45;67
"Kubicki";"3/7/2015";"Hella79";7;5;1
"Kubicki";"3/5/2015";"Arya O";26;9;19
"Kubicki";"3/3/2015";"Bardune";1;0;0
"Kubicki";"3/2/2015";"JudithvdD";88;44;52
"Kubicki";"3/1/2015";"Gertrood";2;0;2
"Kubicki";"2/25/2015";"Magda W";4;3;3
"Kubicki";"2/21/2015";"Lauri A";31;27;21
"Kubicki";"2/20/2015";"johnedwardclarke";14;8;18
"Kubicki";"2/18/2015";"miumik";21;6;31
"Kubicki";"2/17/2015";"JSH1960";24;12;15
"Kubicki";"2/8/2015";"ScottStavanger";14;8;1
"Kubicki";"1/13/2015";"Henrik R";11;7;6
"Kubicki";"1/9/2015";"ofHarwich";87;55;49
"Kubicki";"1/7/2015";"Ana Carolina d";11;6;10
"Kubicki";"1/3/2015";"Outi H";12;6;8
"Kubicki";"1/3/2015";"Johan E";13;8;5
"Kubicki";"1/2/2015";"Daniel S";49;40;14
"Kubicki";"12/31/2014";"XCrun12345";90;40;39
"Kubicki";"12/31/2014";"Krzysztof H";55;37;15
"Kubicki";"12/22/2014";"J-Period";55;29;28
"Kubicki";"12/11/2014";"willtellya";31;17;10
"Kubicki";"12/6/2014";"Lars B";14;11;1
"Kubicki";"12/1/2014";"datlanger";7;4;7
"Kubicki";"11/21/2014";"Javi F";2;0;2
"Kubicki";"11/21/2014";"Nils R";1;0;0
"Kubicki";"11/15/2014";"Rene B";7;0;5
"Kubicki";"11/11/2014";"AleksanderP";8;8;3
"Kubicki";"11/10/2014";"Ian1917";59;19;68
"Kubicki";"11/10/2014";"Guy F";38;10;11
"Kubicki";"11/9/2014";"grazyna k";7;0;5
"Kubicki";"11/4/2014";"Eirik L";8;8;3
"Kubicki";"10/28/2014";"Katarzyna_11";31;19;15
"Kubicki";"10/25/2014";"Matt O";9;4;4
"Kubicki";"10/25/2014";"LassiK";417;310;227
"Kubicki";"10/18/2014";"Globetrotter1948";73;35;39
"Kubicki";"10/15/2014";"Pam M";12;4;1
"Kubicki";"10/12/2014";"Don M";222;110;46
"Kubicki";"10/9/2014";"aaaa2709";17;5;24
"Kubicki";"10/8/2014";"geirska";7;5;2
"Kubicki";"10/8/2014";"TPeder";19;12;14
"Kubicki";"10/3/2014";"Michael K";39;13;12
"Kubicki";"9/30/2014";"ILYA_PACH";41;8;51
"Kubicki";"9/29/2014";"onia o";15;4;8
"Kubicki";"9/18/2014";"Jennifer C";132;88;72
"Kubicki";"9/15/2014";"LiliGora";25;14;14
"Kubicki";"9/8/2014";"Fussy";146;41;279
"Kubicki";"9/7/2014";"Henry B";54;44;24
"Kubicki";"9/7/2014";"Roald A";61;33;58
"Kubicki";"9/6/2014";"zombilly";20;16;5
"Kubicki";"8/25/2014";"RobinStarUK";1;0;1
"Kubicki";"8/24/2014";"Lonesin";8;5;13
"Kubicki";"8/24/2014";"BistraPetrova";2;0;3
"Kubicki";"8/23/2014";"Anna_Rowley";4;3;3
"Kubicki";"8/22/2014";"Adam J";9;0;10
"Kubicki";"8/21/2014";"JanteBerlin";7;0;7
"Kubicki";"8/21/2014";"BigScizzle";20;13;10
"Kubicki";"8/17/2014";"Ivan H";2;0;5
"Kubicki";"8/14/2014";"Jekaterina G";4;4;6
"Kubicki";"8/4/2014";"Peter W";2;0;5
"Kubicki";"8/3/2014";"kris k";8;6;11
"Kubicki";"7/30/2014";"Daniel S";1;0;1
"Kubicki";"7/30/2014";"Eduard7679";2;0;3
"Kubicki";"7/25/2014";"sriis";7;7;4
"Kubicki";"7/25/2014";"Maggie P";13;7;13
"Kubicki";"7/22/2014";"Daniel1984OSL";8;6;5
"Kubicki";"7/19/2014";"Yennefer91";24;12;6
"Kubicki";"7/4/2014";"Roman S";18;15;3
"Kubicki";"6/24/2014";"Ewa B";11;8;1
"Kubicki";"6/21/2014";"maserafi";1;0;0
"Kubicki";"6/10/2014";"Grregg_S";75;28;52
"Kubicki";"6/8/2014";"Reima79";11;10;0
"Kubicki";"6/7/2014";"PatoColumbus";60;7;44
"Kubicki";"6/7/2014";"Jo65_DK";54;49;23
"Kubicki";"6/5/2014";"Casteletto";1;0;1
"Kubicki";"6/4/2014";"guzzlinger";34;33;18
"Kubicki";"5/29/2014";"GinaCarlos";5;5;3
"Kubicki";"5/20/2014";"John M";4;4;10
"Kubicki";"5/20/2014";"FilipXyz";11;10;4
"Kubicki";"5/18/2014";"Phil R";14;8;4
"Kubicki";"5/18/2014";"Kasia G";1;0;0
"Kubicki";"5/17/2014";"MandJNottingham";113;67;63
"Kubicki";"5/12/2014";"Dave T";5;0;6
"Kubicki";"5/11/2014";"A_TA_Commenter";106;62;49
"Kubicki";"5/1/2014";"Henningsan";34;23;8
"Kubicki";"4/1/2014";"Bart P";19;0;8
"Kubicki";"3/30/2014";"mkks1";51;24;57
"Kubicki";"3/28/2014";"keithrevenge";157;96;294
"Kubicki";"3/3/2014";"Line D";10;9;1
"Kubicki";"2/24/2014";"helenTadcaster";33;18;13
"Kubicki";"2/23/2014";"JacekBJ";437;253;364
"Kubicki";"1/28/2014";"Omartin78_Bergen";12;10;10
"Kubicki";"1/9/2014";"avsm";319;152;203
"Kubicki";"1/9/2014";"MayaGermany2013";17;11;10
"Kubicki";"12/12/2012";"the_curious_one";13;8;24
"Kubicki";"12/9/2012";"accidental_explorer";5;3;7
"Kubicki";"11/18/2012";"Chiromanzi";13;8;14
"Kubicki";"11/10/2012";"Adam W";1;0;4
"Kubicki";"11/6/2012";"macieii";60;24;68
"Kubicki";"10/28/2012";"Obrfso";7;7;6
"Kubicki";"10/10/2012";"Peripateticmensch";147;65;68
"Kubicki";"11/16/2015";"Jerzy A";13;12;5
"Kubicki";"11/12/2015";"Elisabeth...";4;3;6
"Kubicki";"11/5/2015";"Christer...";2;0;3
"Kubicki";"11/5/2015";"torfug";3;0;3
"Kubicki";"11/5/2015";"Ronnie K";11;7;1
"Kubicki";"10/29/2015";"Arne G";19;13;1
"Kubicki";"10/29/2015";"Irene785";23;10;6
"Kubicki";"10/29/2015";"figgeVell...";74;34;20
"Kubicki";"10/29/2015";"asmund201...";4;0;2
"Kubicki";"10/22/2015";"Katarzyna...";4;3;1
"Kubicki";"10/22/2015";"Monika K";2;0;1
"Kubicki";"10/22/2015";"Norbert N";5;5;3
"Kubicki";"10/22/2015";"Lukasz K";2;0;2
"Kubicki";"10/22/2015";"Anders B";2;0;1
"Kubicki";"10/22/2015";"Kinga B";1;0;1
"Kubicki";"10/22/2015";"Jakub B";1;0;1
"Kubicki";"10/15/2015";"Adam L";4;4;3
"Kubicki";"10/14/2015";"Leon M";3;0;1
"Kubicki";"10/14/2015";"Uwe R";2;0;1
"Kubicki";"10/14/2015";"anna_igna...";2;0;11
"Kubicki";"10/13/2015";"Ewelina P";2;0;1
"Kubicki";"10/12/2015";"Mateusz M";3;3;2
"Kubicki";"10/12/2015";"Marcin T";1;0;1
"Kubicki";"10/12/2015";"Pekka P";7;0;0
"Kubicki";"10/12/2015";"Krzysztof...";1;0;1
"Kubicki";"10/11/2015";"Amanda N";1;0;1
"Kubicki";"10/9/2015";"Ewa K";7;3;8
"Kubicki";"10/8/2015";"Anna S";2;0;3
"Kubicki";"10/4/2015";"Katka_SK";1;0;1
"Kubicki";"10/4/2015";"Agnieszka...";21;6;3
"Kubicki";"10/4/2015";"Micha K";11;10;2
"Kubicki";"10/3/2015";"agnieszka...";32;25;15
"Kubicki";"10/1/2015";"Iwona  Z";1;0;2
"Kubicki";"9/30/2015";"SuperFere...";14;12;2
"Kubicki";"9/27/2015";"191pola";6;6;12
"Kubicki";"9/26/2015";"Patrycja...";2;0;1
"Kubicki";"9/15/2015";"Kristine...";6;6;0
"Kubicki";"9/13/2015";"4stronysm...";5;5;3
"Kubicki";"9/10/2015";"magszne";1;0;2
"Kubicki";"9/5/2015";"Tomasz G";3;3;1
"Kubicki";"9/5/2015";"Kerstin S";2;0;1
"Kubicki";"9/2/2015";"Cami P";69;40;23
"Kubicki";"8/31/2015";"Pawe O";2;0;1
"Kubicki";"8/27/2015";"Alessandr...";12;12;3
"Kubicki";"8/23/2015";"Lexey E";11;4;2
"Kubicki";"8/23/2015";"sotka443";1;0;0
"Kubicki";"8/18/2015";"Derivo1";6;5;0
"Kubicki";"8/18/2015";"Kawloch";2;0;3
"Kubicki";"8/17/2015";"Danuta G";5;4;0
"Kubicki";"8/15/2015";"Hugo_Nina";435;121;104
"Kubicki";"8/14/2015";"mipajak";7;4;4
"Kubicki";"8/12/2015";"evehaugs";40;32;7
"Kubicki";"8/12/2015";"jssia";36;24;13
"Kubicki";"8/11/2015";"Izabela G";2;0;1
"Kubicki";"8/11/2015";"Bartomie...";20;20;4
"Kubicki";"8/11/2015";"Linda1_Ch...";85;41;29
"Kubicki";"8/6/2015";"Artyogin";15;10;0
"Kubicki";"8/6/2015";"pallvice";3;0;1
"Kubicki";"8/4/2015";"PHLVB";6;6;1
"Kubicki";"8/4/2015";"spa0906";4;4;0
"Kubicki";"8/4/2015";"Lenkaa88";2;0;0
"Kubicki";"8/2/2015";"reisender...";114;77;65
"Kubicki";"7/31/2015";"Trine T";2;0;0
"Kubicki";"7/30/2015";"Jagoda J";20;14;9
"Kubicki";"7/24/2015";"Fina S";6;0;0
"Kubicki";"7/22/2015";"Barbara_D...";101;69;37
"Kubicki";"7/22/2015";"Stephan B";140;93;59
"Kubicki";"7/16/2015";"audiosluc...";35;10;10
"Kubicki";"7/15/2015";"Mariusz W";19;8;49
"Kubicki";"7/7/2015";"KPNTN";90;43;30
"Kubicki";"7/6/2015";"Beata S";3;0;6
